text	sentiment
Buen día @adruari ya le seguimos	P
@MauHCorona Lo normal es aburrido.	NEU
Hoy me di cuenta que mi crush ya tiene novia y es mucho menor que yo	N
Odio que me cambien mis planes por comodidad de los demás	N
@Chuletta diay. Estuvo bonito. 5comentarios	P
Men @RedstoneKnarias no nos eliques mas de porque pierdes, porque a nosotros lo unico que nos importa es divertirnos viendote jugar.	N
Ya estoy estresada de esperar resultados	N
Me llena demasiado ver tanta gente con la intención de ayudar y moviéndose que lindo todo	P
Mi mamá sólo decirme que estoy gorda	N
@mary_robre asi que ahora tenemos una posible nueva carrera armamentista in the making	NEU
Sopa Negra, opción plato fuerte en la soda. Dios sabe como reconfortarme después de las noticias agobiantes	P
@natyrodriguez Demasiada decepción con la humanidad	N
@avargas10785 yo te salgo de eso, yo es por luchona y que me elotan en el work lindaperopobra	N
@grassengel no podés tener lo mejor de los dos mundos	N
@LacioUp_andGo simplemente uno se queda absurdo, sin palabras, cargado de tanta cosa fea	N
A la gente buena, le pasan cosas buenas ... al resto a veces también nos pasan cosas buenas	P
Nunca me he ganado nada con @PizzaHutCRC y que chuzo sería probar la nueva pizza esta tarde liberiana está como para la Crown Pizza	P
Jaja Trump en los primeros 3 meses se va a traer abajo el TLC nos vamos a ir todos a la mierda	N
No estaba muerte, andaba de parranda! Jejeje	P
@FexCR ufff una cosa deliciosa!! Jajaja Que desorden ! Metí las patas ser feliz Fexito!!!	P
Como cuando soy muy chineada y me traen almuerzo al trabajo  Gracias @Antrckstr	P
Otra vez quieren desnaturalizar el tema BienestarAnimal, dejando en el texto de iniciativa popular sólo a perros y gatos.	N
Me siento tan cansada y saber que salgo hasta las 6	N
Estoy toda estresada para el examen de mañana como que si lo fuese a perder jaja Pero ya pasé el curso y todo	NEU
Me acaban de confundir con un estudiante universitario... es el mejor "buenos días" de todos	P
Ocupo el viernes negro para ver si me compro un tele, el mío se dañó	NEU
Mis primos se fueron para cancun hoy, adivinen quien no fue por ser la unica -18?	N
He pasado toda la mañana metida en Google Maps viendo Costa Rica. Pero no hay Street View.	N
@La_Llama_ @DosPinosOficial tengo que probarlo. Estoy decepcionado. Ahora el fresco leche sabe a puro sirope.	N
@nitamar26 @PizzaHutCRC el problema que ya no hay 2x1 en grandes ni tampoco los puntos Hut, son dos pésimas noticias	N
@absa_lon tenga paz bonito que en esta vida Todo Cuesta.	NEU
Necesito un gato en mi vida así como YA, tengo que convencer a mis papás	P
@Juanjo90 @CataSolis20 Eso Juan, lleguenle, va a estar divertido. Mucho gusto Cata	P
Para navidad voy a pedir que me suba el ponderado.	P
Yo debería estar dormida y no bajo este largo ataque de ansiedad de baja intensidad	N
Qué triste ver que el odio por una mujer esté por encima de la razón	N
@BreNdiiuXx @BaldiHotSpring1 ya se no quería salirme de las aguas termales mañana voy a Monteverde a ver que tal	P
Que viene Nonpa y fijo es para mayores. Ya lloro.	N
Tengo que aprender a no prestar mis cosas, porque al parecer a todas se les hace muy divertido nunca devolverlas	N
Que dicha que me vale todo lo que todo el mundo diga	P
No sé ni qué leer para tratar de entender lo que va a pasar. Todas mis fuentes usuales fallaron	N
El Turrialba me odia, en definitiva, es el milésimo ataque de asma en el semestre	N
@iMCZC Ay, no me diga eso, todo es posible aún.	P
@jdclarke y que el mae no sea tan desastroso como aparentó durante la campaña. Hope is all we have left	N
@soofpe06 JAJA y ya ni eso, porque fijo no nos dejan entrar jajajaja	N
Ayer fue lindo ver a Repoo, no lo veia como desde el 2001	P
@m_elinna jajajaja yo pensé que había captado la indirecta pero si, está vacilon el avatar	NEU
Bueno gente, mucho Twitter por hoy! Que descansen, crush, escribame en Whatsapp, no sea orgullosa. Nos vemos	NEU
¡Ya tenemos ganadora! Felicidades @IsabelGarbanzo Nos hablamos por mensaje. ¡Gracias a todos por participar!	P
Hoy tuve un día muy lindo me chinearon mucho 2 amigos y el jueves uno que amo mucho.	P
@valeub25 pues sí, sé lo que se siente. Pero piénselo como el último esfuerzo, que ya ahorita llegan las vacaciones	P
@gabrielselva_cr pura vida. Ya llamé pero fue como no haber llamado.	N
Estos días me he soñado con el accidente varias veces Increíble el trauma que generan estas cosas!	N
Cuando cuando estás taaann cansado que no podes dormir	N
Díganle a Hellen que la extraño, odio estar sola	N
Tan sólo es un mal día no una mala vida	N
No puedo entrar a mi servidor!  y site5 no reponde	N
@silviauc_cr charita que ya no canto igual	N
La vida es demasiado corta para seguir las reglas...	NEU
Acabo de tener una idea formidable que involucra a @tsaitami y por eso le mandé un correo	P
Decirle a un mae "perro" es una ofensa para los pobres animalitos	N
@fabriziobarth lo siento mucho. Pero si Facebook lo dice, es cierto. Sentido pésame...	N
No vuelvo a New York, esa pea fue muy maldita y mi chaqueta	N
@Edurraiba es lamentable un tema tan sensible jamás con ese enfoque	N
Esa lagartija tiene que haber estado muy enamorada de mi perrito. Canta llamándolo a la misma hora a diario y él hace mucho se fue	P
Que duro iniciar el día con noticias tristes	N
O mejor que me digan "vamos a comer un helado" y ya.. Ocupo salir	NEU
@karlillag Es muy duro para un niño verse forzado a ser parte de esos procesos	N
@Fressia_Montero ¿por qué ? ¡Tenés 9 días, actividades y muchas películas disponibles para asistir!	P
@MedioEnSalsaCR Por supuesto que no le importo a nadie. Soy hombre, eurodescendiente, heterosexual y católico. cc @titabobra	N
.@FannyLu dice que "Llorar es una locura" ¿Que opinás? Si decís ¡Sí! entonces a cantar	P
Hola me complacerían con ParaOlvidarte de @MauYRicky por faaaaa Saludos desde Liberia @azul999fm	NEU
@melangelesvc Ni tamales, pierna, "fresquitos", queque... nada!	N
Y en el café sonó "Son Inú". Y hasta los que estábamos sentados, nos meneamos	P
Malparidos! Malditos! Malnacidos! Ya hay carta de Lillie en "Full Art" y todo y de Serena nada	N
@TutzyFF jajaja que bueno verla anoche, que pases un excelente día	P
Él se ha ganado un lugar especial en mi corazón.	P
Quiero que en serio me paguen para poder irme a rayar la otra semana	NEU
Amanecí lleno de la comilona anoche en el BNOpenHouse ...pero siempre hay campo para más . A desayunar	P
¡Buenos días! Con o sin gripe, hoy se disfruta el día.	P
@Linnjimenez y uno se pone triste cuando no quedan papas en la bolsa.	N
@SoulsTRK @youcaring ¡COMO QUISIERA AYUDAR! Pero no puedo soy menor y no tengo tarjeta y mucho menos dinero si tuviera ¡le daría todo!!	N
@AdvyStyles Dios por mi le daría todo mi dinero pero no tengo y soy menor no tengo tarjeta de PayPal Dios que mal la debe estar pasando	N
Hoy llegué 50 minutos tarde a clases. Fui literalmente solo 10 minutos. Duré 2hrs35min llegando a la U.	N
Estaba durmiendo tan ricooo jaja que cólera que me dio cuando me despertaron	N
@Ana_AvilaM hmmmm no sé, aún las siento pegadas en el cielo de la boca	NEU
@cotarola No salí. No puedo manejar: Migraña	N
Necesito ir a mi hogar y dormir con mis dos hijos peludos y Kabek y su gripe	N
Me hace sentir tan bien al ver a mi ex y no sentir absolutamente nada por el	P
En definitiva! Me quedé sin campo para ir a Tacares, ya que me había mentalizado y ya hasta quería ir percebe	N
YSF2 @MundonickLA La mejor serie en todo el mundo !!!	P
Será que en serio alguien puede dormir tanto	N
@wkCArlos yo soy igual Jajajaja trató de evitarlo pero no lo logro	NEU
Que buena vibra me transmite @Cocofunka	P
Adquirí @semrush_es para un sitio que abarcara 10 países y hasta el momento me ha parecido una excelente herramienta.	P
@DraHongo y son adorables, pero diay... Ya no hay nada que hacer	NEU
@solounrobot @TVyNovelasMex ¿Será solo digital entonces? ¡Perfecto! De verdad muchísimas gracias Un abrazo desde Costa Rica. ¡Pura vida!	P
Cuando hago desordenes con el horario de la comida me agarra un dolor de cabeza permanente	N
NUNCA dejen el Snapchat abierto en el celular de la mamá, creo hoy duermo en la calle	N
Vine a mi casa porque mis papás dicen que los tengo abandonados y me chantajearon con comida pero hoy iba para la playa en la noche	NEU
Creo que tengo una contractura en los hombros así o más hecha picha?	N
superluna eectativa vs realidad. Gracias • • • • • • • crc puravida costarica…	NEU
@ESPN_FDJ Soy de CR estudiante de periodismo me encanta el ámbito deportivo los admiro y sueño con conocerlos, porfaa? FDJPuraVida	P
Pero tenemos fe en que el TEC sea igual de masoquista que siempre y nos haga ir a como de lugar.	N
Que bonito, la lluvia regresa cuando me toca ir por mi Hermanita al Kinder	N
ustedes saben que mi vida se basa en vistos.	NEU
Se lesiona Bale antes del clásico	N
@cris525cr que todo les salga muy bonito	P
@francellabrenes Rajado, y mientras llega acá	N
@funfillegamer Soy muy malo funfi me da pena y todo	N
Mae eso si es cierto, ahora nadie (la mayoría) busca tener algo serio	N
11.46PM y tengo hambre, mejor me acuesto ya por que la panadería está cerrada	N
@AndreaVasRo Lo es. Sin ningún respeto al dolor ajeno	N
Badilla era tan tan guapo que sentí feo cuando me di cuenta	N
Yo si que odio recibir noticias así	N
@welcometofridda jajajaja ya en serio me haces falta	N
@Adri_hdezv Bby muy duro la verdad	N
@AndreaVasRo @vulturgryphus Otra decepción... (me estoy haciendo la víctima dramática, obvio)	N
@MaryMatamoros Éxitos y buena vibra en el recital!	P
Que pecadito la gente afectada por las inundaciones	N
tengo como 10 horas de estar mareado y con ganas de vomitar, ya esta bueno verdad.	N
@titabobra exacto, qué colera me da eso	N
Mi mamá me dice que no vaya al colé, en serio que la amo. Pero tengo que ir	P
@Gra_7 deje de hacerme spoiler estupida	N
No mames lo triste Gabriel Badilla y por el corazon! El miedo que me dan esas cosas.	N
Lamentable lo de Badilla... un sentido pesame para sus hijas que se quedan sin papá	N
Oído en McDonalds "el mejor mannequin challenge que he visto hasta ahora es el que ha venido haciendo este gobierno desde hace dos años"	N
Maldita lluvia me mata mi negocio. Así nadie quiere bañar ni sacar a los perros.	N
Veo que sí la depresión tropical se convierte en huracán se llamará Otto. Que comience el MemeFest!	N
@marizamora94 Ambas son mindblowing, lástima White Collar terminara así de repente, y esperando a la segunda par de la 5ta de Suits	P
@randall_ariasg fijo les llego el agua en la madrugada, pobres familias, ahí tanta finca que hay, seguro hasta las cosechas se perdieron	N
Lamentable informan que murió Gabriel Badilla. RIPGladiador	N
Yo sí lo sentí y me lleva puta	N
@AnDiGu Hola, me dijo que estaba bien, fuertes aguaceros y mucho viento pero todo bajo control. Gracias por preguntar	P
@moboza pavas igual y no nos.dejaron irnos a la casa	N
@rafa514x excelente, estamos muy atentos a tus comentarios	P
@CanessaMarchena No terminamos el año vivos	N
Juro que el próximo cuatri busco aparta con alguien no puedo con esto de estar sola	N
@ekallestad qué bien suena una nórdica hablando en argento	P
En Heredia ese temblor se sintió leve pero horrible	N
Mi hermana y mi mamá hablando con sus personas importantes y yo acá haciendo mi tarea de cálculo con dolor de cabeza	N
"Bla bla bla...eres la mejor pero no te quiero en mi vida, bla bla bla.." lo de siempre!	N
Uri por cobarde se fue en la colada. moisesylos10mandamientos	N
Me metieron en mi mente imágenes de habitantes de calle afuera con estos fríos sin cobija y ya no puedo vivir tranquilo	N
Otro terremoto y otra alerta de Tsunami para Japón.	N
@ka2384 si el clima sigue así, una cobija es buena opción. Mentira, un vestido	NEU
desde hoy en la pura mañanita no veo a mi papá	N
Exijo un beso como el de Carl y Enid, que lindoooooo. Wtf twd	P
Los anuncios de TV de posgrados de mi alma mater son tan malos.	N
@anamablaba buena idea, anis, pero ellos saben que yo ni un pancake puedo hacer bien	NEU
Bueno por dicha ya estoy en Zarcero, no estoy en la calle. haha	P
Que se hace cuando mi mamá tiene facebook, y no me da pelota por estar metida en el celular.	N
@valealfaroq Yo ando en las mismas, pero no tanto dolor sino inflamación y parezco embarazada. ¡Qué horror!	N
Que triste todo este cierre de año para mi 🇨🇷 linda	N
Mataron a Renato López en México, lo único por lo que veía E! News	N
@mishafantana si obvio eso es lo importante, gracias por preguntar	P
En mi pueblo anda una patrulla de @fuerzapublicaCR recolectando alimentos no perecederos. En mi casa ya donamos CostaRicaUnida	P
@Brenes0791 Yo estoy super ansiosa, el asueto me da la tranquilidad de estar con mis papás, nada más	N
@meLiKosha @sputnk no vi esto igual no podía hacer mucho	N
@andynuinsa @NachoSantos7 me dejo congelado. Por algo es el amo de los ratings!!!	P
Mis anteojos están demasiado flojos y eso que tienen meses de comprados	N
Segundo cuarto y Golden ya lleva 73 puntos	P
@KimSalas21 La vida conspira en contra de uno, que injusto jaja.	N
Hace hambrilla, tengo una manzana verde pero no quiero morderla porque luego no me la como toda y se pone fea	NEU
En Curridabat muy calmado, ni una gota de agua y hasta caliente está 20°v... nomegusta	N
@vesamo13 ok, vea el lado positivo, tiene un motivo para hacerle drama el resto de si vida.	P
@gaby_mata25 La voz sepsi que debe tener Que dicha Gaby! Ya el lunes regresará "con toda la pata"	P
Esta va a ser la noche más larga para muchos	N
@AnayLaMaria Exacto, se pasaron todo por el orto. No previeron, no hubo liderazgo de sus alcaldes, ni municipalidades, instituciones,	N
@conoche repollo Ud últimamente como que muy amargo	N
Por dicha no he leído a nadie que diga que se exageró con el huracán. He escogido bien a quién seguir	P
Yo con ganas de tirarle mi batería externa a @ngarcia_s para que no se le descargue el celular	NEU
@tvnnoticias No para esa hora. Es devastador el efecto de OttoCR en mi país en realidad	N
@GLOri_177 Gloria, ¿en serio? Es muy probable, qué triste.	N
El amanecer va a ser bien feo por el recuento de los daños ojalá no aumente el número de víctimas.	N
Se me rompió el pantalón horizontalmrnnte por el muslo hasta debajo de la nalga... Ya estoy a la moda	N
