text	sentiment
"username: username te mando un saludo de cántabro a cántabro, un abrazo."ABERRONCHOOOOOO!!! Abrazo!	P
Me han dicho que es maravillosa "username: username Once también es muy recomendable. Gran banda sonora."	P
Hoy me siento mas cerca q nunca de mis compañeros username username username y username Un abrazo muy fuerte a los cuatro.	P
Empezamos username y hemos lamentado el cierre de Publico. Enorme la intervención de username q es necesario subrayar.	NEU
Hasta mañana! Destino MALAGA! TOURMIO 2012	P
¡Lo mejor de mi timeline está disponible!  url ▸ Historias del día por username username username	P
Gracias a username ya me he reído para toda la semana, ya puedo trabajar tranquilo. IdAVerlo EsUnNoParar	P
Hoy en la mañana en Malaga y x la tarde en Granada presentando las candidaturas de Izquierda Unida. Entrañable Pedro Vaquero. Salud amigo.	P
No dejeis de leer la impresionante crónica de Javier Espinosa: "Enterrados en el bunker". 220  topos humanos en Homs, la mitad niños.	P
:-) RT username: username username visitó la sede de la UME en Torrejon  url	NEU
Muy buenas noches followercetes  url	P
Una belleza para estas horas!  Te la dedico si no puedes dormir!  Emeli Sande - Daddy - Acoustic Harmony:  url vía username	P
Ok...... Nacio un nuevo Che!!! Estoy listo!	NEU
Llega el Duque de Palma. Andando. Con Mario Pascual Vives. Saluda a los medios.	NEU
El gran fichaje del username en Ronda , gasta 77.000 euros en vino y fiestas vía username  url	N
Con una ley de transparencia como pide username esto no habría pasado: Valencia: fraude en las ayudas del Consell a ONGs url	N
no tengo el menor interés "username: username preguntarle si piensa lo mismo a username"	NEU
Buen sábado amigos!!;) las calles dvMadrid me están haciendo una perdida...;)))	P
¡Noticias descombacantes! está disponible!  url	NEU
Hemos vivido el enero más contaminado de los últimos 3 años. Los niveles de No2 superan en un 47% lo permitido Madrid  url	N
Carlos Rojas , candidato por Granada : " el cambio es mas q necesario. El 25M elegimos otra forma de gobernar" el cambio andaluz	NEU
."username: username No puedo estar más de acuerdo contigo.. Últimamente todo vale en este país.."	N
Hasta la estación medidora de Casa de Campo registró niveles de contaminación por encima de lo permitido el mes pasado.BoinaMadrid	N
Interviene ahora username " el día 25 por la noche volveremos a ganar en Malaga " el cambio andaluz  url	NEU
Claro que hay que mejorar la educación. No podemos dar ni un paso atrás porque es la base de la igualdad.	N
. username " si los gobernantes andaluces tuviesen las manos limpias no le pedirían a la juez de los EREs vacaciones electorales"	N
. username : " muchos andaluces del interior han encontrado su porvenir en la Costa del Sol " el cambio andaluz	NEU
. username " conmigo no habrá ni un solo euro que se gaste sin la firma de los funcionarios de la Junta de Andalucía "	NEU
"username: username Le mandas un besito a mi abuela? Esta en el hospital y necesita mimos :)" UN BESAZO ENORME!	P
Necesitamos todos tener nuestro "drone"?.Agudo articulo de Fukuyama.  url	NEU
Aviso a la editorial :)) "username:  en la pag 235 de EPN hay un error en donde pone un jarro fría y debería un jarro de agua fría"	NEU
aunqu repetido muchas veces no esta mal recordarlo."username: European Crisis Realities  url	NEU
Ya sabemos algo de lo que le está explicando Urdangarín al juez. Os lo contaremos a las 15h en username	NEU
"username: username Pues a mí NUNCA ME CONTESTAS!!!!! :P" MENTIRA!	P
El tesoro de la Mercedes no debe hacernos olvidar que en esa fragata murieron mas de 300 marinos españoles a manos de los ingleses	N
Urdangarin a su llegada al juzgado :// url video de r.COARASA.	NEU
Mucho ánimo a username y su equipo, que mantienen viva la llama en username.	P
Se van colocando las piezas del username tras Congreso Sevilla. Hoy, username elegido Secretario General  PSOELaRioja.	NEU
."username: username los cámaras somos armas de destrucción masiva!!! Y si curramos en Intereconomia MAS AUN!!! Jajajaja"	P
Feliz sabado a todusername.. ;)	P
vía"username: Emocionante análisis depedida de Jesus Maraña. Publico  url Me sumo a la reflexión de username	P
Ahí están !!!!RT username: username estan en twitcam ahora mismo!!!  url	P
Urdangarin señala a Rita Barbera y a Camps. No hablamos de un bolso o de unos trajes: son tres millones de euros  url	N
Urdangarín implica a Camps y Barberá en el 'caso Nóos'. El PP valenciano, eterno quebradero de cabeza para Rajoy. url	N
Con el club de fans en Torrevieja  url	P
Rt"username: El líder de las protestas de Valencia: "Aguirre debería mirar bajo su coche"  url username"	N
..,y los de Manos Limpias por qué se hacen llamar sindicato? En qué comité de empresa está?	N
Palomitas dulces para microondas fracaso absoluto  url	N
El problema de la estrategia jurídica de Urdangarin es la respuesta de Torres ¿Aceptará su socio comerse el marrón? A lo mejor si.	N
"username: "Hemos pillado al PP,sin buscarlo,en una tremenda contradicción y en una tremenda traición"  url Sin buscarlo?	N
Conexión entre el fractal multipolar del quiosco y el bar de Loli. Creo que los hombres de negro lo visitan a menudo.  url	N
Para entender la crucial importancia de ese quiosco, hay que leer tuits anteriores puertas dimensionales	N
Buenos días. Cuando Rajoy dice q no hace reformas "para fastidiar", esta sugiriendo q "otros" si? Y si "otros" se equivocaron, xq él no?	N
Saldremos d una crisis provocada x una desregulación financiera mediante una desregulación laboral?	N
"username: ARRIBA, MARDITA MONAGUILLA Y MONAGUILLO! A misa! Copón!" Alguno sigue hoy su Viacrucis, Padre Prior	P
"username: username tu rompes el mito que los artistas no se levantan antes de la 1 no?buenos días desde Ibiza" Me he caído de la cama!	NEU
"username: username saludos desde Ecuador! Amo tú música! Eres Genial! Bendiciones y besos niño hermoso!"BESOOOO!	P
"username: username Jo David... Yo quiero un beso tuyo... me mandas uno? Soy mazo fan tuya :'))" UN BESO MAZO FUERTE!	P
EUHasta luego! Disfrutar del domingo!;-)	P
Manuel Villén considera «muy urgente» el aumento de la plantilla en la Fiscalía de Málaga.  url	N
C's pedíamos investigar responsabilidades políticas caso Spanair. Todos  partidos en contra,se tapan ls vergüenzas  url	N
Mayoría absoluta PSOE Andalucía, impunidad y 1,2 millones parados. Mayoría absoluta del PP, + impunidad + paro y + desigualdad.	N
La persistencia en las políticas de recortes y la reforma laboral aumentan la recesión q nos lleva en 2012 a 6 millones de parados.	N
El poema del domingo (José Ángel Valente)  url	P
"username: Jorge Fernández Díaz: «ETA debe disolverse por las buenas o por las malas» LARAZON.ES en   url vía username	N
hahahshahshshaha "username: Urdangarín asegura que comió un solomillo en Irún y de repente tenía cincuenta millones en el banco."	N
Por cierto gracias a mis paisanos por ese lleno anticipado en Santander!!! AUPA CANTABRIA!!!;-)	P
Grego, quise decir...;))	P
El Tesoro avala a la banca para q vaya a la subasta del BCE compre dinero al 1% y pueda comprar deuda al 4%. Quien paga ese 3%? Bingo!	N
Estilazo total de username en PadelDospuntoCero username  url	P
Aquí el campeón de la experienciaCandado : username ;-)) todo un profesional del padel  url	P
La izquierda abertzale lamenta que su posición haya podido 'humillar' a las víctimas  url	N
Loli dice que repetía contínuamente "Sporting de Gijón".	N
El Gobierno de la Junta de Andalucía recortó, por la vía de no gastar, 1.700M de euros destinados a políticas sociales  url	N
comunicado de hoy de la Poli: "username:  url Te envío comunicado de Policía sobre hechos acaecidos Valencia.Saludos"	P
Me encanta ;-)) RT username: Queda oficialmente inaugurado nuestro blog:  url PadelDospuntoCero experienciacandado	P
Encuentran una bomba en un vagón vacío del metro de Atenas -  url	N
Vaya genialidad de CR7 de tacón. 0-1	P
Cuánta mas prisa tengas por encender el ordenador mas tardará en arrancar los programas, leydemurphy	N
Iker vuelve a salvar al Madrid. Paradón.	P
EUHoy no nos vamos a quejar del árbitro... ;)	N
EURT username: username ME HACES RT? SOY UN EMPRESARIO JOVEN QUE INTENTA HACERSE HUECO EN EL TURISMO RURAL  url	N
EU.username Querido ministro: no es cierto, a no ser que del "universo" España excluyas Barcelona, Lleida, Tarragona, Vizcaya, Guipuzcoa...	N
Cuando se den los Oscar, ya habremos cerrado las ediciones impresas. Pongo en portada: No sabemos si Trueba ha ganado, pero 20minutos.es sí	N
RT username Escribiendo un análisis sobre la exclusiva internacional que difundiremos en unas horas. A la una y un minuto, en Publico.es	P
Gracias también a todusername los madridistas que nos animaron hasta el final y estaban ahí presentes. Sigamos así. Hala Madrid..!!	P
Me reclaman en la cocina. Esa es una llamada que nunca deberíais desatender.	P
...Como broma ha estado muy bien!Pero ahora q m quiero ir a la cama,ponerm mi pijama y lavarm los dientes,ya no tiene gracia quieromimaleta	P
LOL RT username El co-fundador de Twitter, Biz Stone, ha advertido que pasar muchas horas usando esta red puede ser "poco saludable".	N
Voy a cenar! Ciao!;-)	P
Gracias a todos, seguimos sufriendo por lo que veo... Y lo que queda	P
... y si patento un puto GPS para maletas?!	N
EUOscarCanalPlus pero me muero de sueño y mañana tengo que madrugar :(	P
"username: En 7 minutos Wikileaks promete liarla parda." ¿¿¿.aa	N
EULa privatización del espionaje. La última 'bomba' de Wikileaks en username. Por username  url	N
Stratfor o la privatización del espionaje  url	N
Grande!! RT username: Lo único que siempre va a peor en este planeta es la situación en Oriente Próximo y la ceremonia de los Óscar...	P
RT username: Oscar2012 Oscars Tom Cruise entrega el óscar a mejor película: The Artist !! Hanavizius le plagia el discurso a Trueba	P
Floriano,vicesecretario org. PP,ve dificil d entender q PSOE no apoye medidas,con objetivo d crear empleo y se situe en posicion tan extrema	N
Portada ABC  url ...	NEU
EUPortada  Qué - Valencia  url ...	NEU
EUPortada  20 Minutos - Bilbao  url ...	NEU
EU"Es un éxito formidable del cine francés, del cine de calidad",aseguró Sarkozy en la radio RTL, tras el triunfo de "The Artist"en los Óscar	P
7 muertos, 2 heridos graves y 6 leves este fin de semana en accidentes de tráfico, desde las 15h viernes hasta las 24h domingo, (DGT).	N
Los abertzales ,por primera vez, manifiestan su profundo pesar por las acciones de ETA y dicen q deberá deshacer sus estructuras militares.	N
La propuesta de un solo regulador para todo puede salir cara. Gobierno y poderes económicos esperan menos vigilancia  url	N
El brasileño Wik Muniz llegará en el último trimestre del año al username   url	P
Interesantes declaraciones de Torres Dulce en EM: "Sigo pensando que la actuación de Manzano no es cosa juzgada".	N
Hoy estoy en Córdoba, en el jurado del premio de periodismo Julio Anguita Parrado. En unas horas decidiremos el ganador de la sexta edición.	P
No os perdáis a javier Gimenez haciendo esta noche en username al gran P P Domingo Castaño d  username  url	P
Financian Times consigue 267.000 suscriptores digitales, 44% de su circulación de 600.000, récord de difusión de pago  url	P
Ya a dormir. Cierro el estudio son las 4:00 de la mañana... Hay noches y noches. Os mando abrazos. Mañana a seguir trabajando. Feliz semana.	P
¿ Por qué no mandan las mujeres? - Análisis de 5 años de la Ley de Igualdad en España  url	N
El ex-ministro Pimentel en username recuerda que el PSOE ha cambiado de opinión. Los 20 días por despido está en la reforma de Zapatero	N
La publicidad continuará cayendo hasta mediados 2013. Sólo el audiovisual en internet y los nuevos medios resisten  url	P
Vamos a hacer todo lo posible para evitar que la contrarreforma del PP contra los derechos de la mujer salga adelante	P
Sarkozy, al contar en su libro el crucerito de comienzo de mandato, ha cambiado yacht por barco "porque utilizo una palabra francesa".	P
Desde la total discrepancia ideológica, todo el apoyo a la gente del diario Público. El cierre de un medio siempre es una mala noticia	P
Cospedal asegura que los espaÑoles saben que hay que hacer sacrificios y que hay un gobierno sobrio, responsable  y que dice la verdad.	P
EU. username y username ;-))   url	P
Las medidas han paliado la situación de 650 tripulantes en Barbate. Insistiré para que en tiempo récord tengamos el mejor acuerdo de pesca	P
RT: el desastre continua "username: "Habría acabado en la cama con el capitán del Costa Concordia",  url	N
EUY cuando tengas un rato me cuentas a qué te dedicas, como si fuese un encuentro casual. Me vuelvo a Bilbao, qué vida nómada!	N
El Rey aplaude la continuidad de Sanz Roldán al frente del CNI  url	P
El próximo día siete de Marzo nos presentamos Izquierda Abierta en Madrid.	P
